no,media_type,title,place_name,place_type,description,opening_hours,break_time,closed_days,address,latitude,longitude,phone,last_updated,michelin_tier
2603,show,전지적참견시점,민들레식당,restaurant,"보령 한식, 찌개",,,,충청남도 보령시 웅천읍 장터중앙길 57 천객식당,36.2303844,126.6017731,,2026-02-01,
2604,show,전지적참견시점,만두를빚다,restaurant,"청주 만두, 김치만두",,,,충청북도 청주시 상당구 중앙로 28-1 1층,36.6395251,127.4888704,,2026-02-01,
2605,show,전지적참견시점,왔다삼겹살,restaurant,비래점 대패삼겹살,,,,대전광역시 대덕구 비래동로 21,36.355976,127.450035,,2026-02-01,
2606,show,전지적참견시점,월평옥소곰탕,restaurant,"대전월평동 곰탕, 녹두전",,,,대전광역시 서구 월평로 20,36.355671,127.3595168,,2026-02-01,
2607,show,전지적참견시점,이삭토스트,restaurant,"세종해피라움점 토스트, 햄치즈토스트",,,,세종특별자치시 보듬3로 92 102호,36.5118267,127.2491379,,2026-02-01,
2608,show,전지적참견시점,굴향,restaurant,"태안 굴요리, 영양굴밥",,,,서울특별시 구로구 디지털로31길 38-21,37.486677,126.8939861,,2026-02-01,
2609,show,전지적참견시점,보령사천성,restaurant,"보령 짜장면, 중국집",,,,충청남도 보령시 웅천읍 장터3길 22 웅천사천성,36.2329014,126.6008176,,2026-02-01,
2610,show,전지적참견시점,굽찌한우곱창,restaurant,"당진 곱창, 소곱창",,,,,,,,2026-02-01,
2611,show,전지적참견시점,이월냉면,restaurant,"진천 냉면, 짜글이",,,,충청북도 진천군 이월면 송림2길 100-11,36.9368232,127.4224855,,2026-02-01,
2612,show,전지적참견시점,공주김밥,restaurant,"서산 분식, 김밥",,,,충청남도 서산시 율지18로 21 상가동 1층 102호,36.7778569,126.4642689,,2026-02-01,
2613,show,식객허영만의백반기행,제주해인물회,restaurant,"강릉 멍게비빔밥, 물회",,,,강원특별자치도 강릉시 사천면 진리해변길 68-9 제주해인,37.837624,128.876862,,2026-02-01,
2614,show,식객허영만의백반기행,권바우부대찌개,restaurant,"춘천본점 부대찌개, 수제햄",,,,강원특별자치도 춘천시 솟발1길 4-13,37.8476112,127.7320985,,2026-02-01,
2615,show,식객허영만의백반기행,백토미가,restaurant,"양구 집밥, 시래기불고기",,,,강원특별자치도 양구군 방산면 장거리길 17 백토미가,38.2087277,127.9490801,,2026-02-01,
2616,show,식객허영만의백반기행,고향의맛 손칼국수 감자옹심이,restaurant,"동해시 감자옹심이, 손칼국수",,,,강원특별자치도 동해시 중앙시장길 12-13 고향의맛손칼국수 1층,37.5513268,129.1088935,,2026-02-01,
2617,show,식객허영만의백반기행,고모네보리밥,restaurant,"홍천 보리밥, 쌈밥",,,,강원특별자치도 홍천군 홍천읍 번영로 19,37.689819,127.8824259,,2026-02-01,
2618,show,식객허영만의백반기행,산능이본가,restaurant,"정선 곤드레밥, 백반",,,,강원특별자치도 정선군 사북읍 소금강로 3614,37.2277131,128.8297872,,2026-02-01,
2619,show,식객허영만의백반기행,쌍둥이네식당,restaurant,"고성 생선구이, 도치알탕",,,,서울특별시 중구 마른내로6길 23,37.5630952,126.9952659,,2026-02-01,
2620,show,식객허영만의백반기행,연봉손두부,restaurant,홍천 두부전골,,,,강원특별자치도 홍천군 홍천읍 연봉로9길 12 연봉손두부,37.6816591,127.8788146,,2026-02-01,
2621,show,식객허영만의백반기행,춘천집,restaurant,"춘천 냉면, 회냉면",,,,강원특별자치도 춘천시 공지로 61-4,37.853015,127.7509326,,2026-02-01,
2622,show,식객허영만의백반기행,동양식당,restaurant,"평창 오삼불고기, 한우구이",,,,강원특별자치도 평창군 대관령면 대관령로 118,37.6720353,128.7091824,,2026-02-01,
2623,show,식객허영만의백반기행,옛날팥죽,restaurant,"홍천 팥죽, 팥칼국수",,,,강원특별자치도 홍천군 홍천읍 번영로 51,37.6903098,127.8864641,,2026-02-01,
2624,show,식객허영만의백반기행,전주식당,restaurant,"양구 두부전골, 촌두부",,,,강원특별자치도 양구군 양구읍 비봉로 91-23,38.1100665,127.9863919,,2026-02-01,
2625,show,식객허영만의백반기행,풍전막국수,restaurant,"철원 막국수, 메밀막국수",,,,강원특별자치도 철원군 갈말읍 풍전길 7,38.1596667,127.3054749,,2026-02-01,
2626,show,식객허영만의백반기행,강릉집,restaurant,"춘천 백반, 생선",,,,강원특별자치도 춘천시 서부대성로 46,37.883095,127.7281709,,2026-02-01,
2627,show,식객허영만의백반기행,이모네 칼국수,restaurant,"횡성 장칼국수, 백반",,,,강원특별자치도 횡성군 횡성읍 읍하북로 40,37.495175,127.9906899,,2026-02-01,
2628,show,식객허영만의백반기행,실비막국수,restaurant,"춘천 막국수, 수육",,,,강원특별자치도 춘천시 소양고개길 25 실비막국수,37.8836289,127.7258451,,2026-02-01,
2629,show,식객허영만의백반기행,시골,restaurant,동해 옹심이,,,,서울특별시 중구 을지로20길 36,37.5648632,126.9953979,,2026-02-01,
2630,show,식객허영만의백반기행,오뚜기식당,restaurant,양양 옹심이,,,,강원특별자치도 양양군 양양읍 남문5길 9 21-22호,38.0748273,128.6230616,,2026-02-01,
2631,show,식객허영만의백반기행,남도호해물포차,restaurant,"삼척 해물요리, 생선회",,,,강원특별자치도 삼척시 청석로 64 청솔1차아파트상가 106동 204호,37.4478762,129.1755402,,2026-02-01,
2632,show,식객허영만의백반기행,황토집,restaurant,"홍천 청국장, 막국수",,,,강원특별자치도 홍천군 두촌면 남덕동길 4-5,37.8979612,128.0365737,,2026-02-01,
2633,show,식객허영만의백반기행,삼거리기사식당,restaurant,"고성 백반, 백반정식",,,,강원특별자치도 고성군 거진읍 대대3길 7,38.3883351,128.4590216,,2026-02-01,
2634,show,식객허영만의백반기행,제비호식당,restaurant,"고성 생선조림, 도치알탕",,,,강원특별자치도 고성군 거진읍 거진항길 29,38.4471805,128.4564674,,2026-02-01,
2635,show,식객허영만의백반기행,신흥막국수,restaurant,"춘천 막국수, 순메밀막국수",,,,강원특별자치도 춘천시 상마을1길 36,37.849057,127.735325,,2026-02-01,
2636,show,식객허영만의백반기행,불개미식당,restaurant,"강릉 백반, 보리밥정식",,,,강원특별자치도 강릉시 중앙시장1길 8,37.7530925,128.8984515,,2026-02-01,
2637,show,식객허영만의백반기행,광덕식당,restaurant,중앙시장점 소머리국밥,,,,강원특별자치도 강릉시 중앙시장길 22-3,37.7536693,128.8989663,,2026-02-01,
2638,show,식객허영만의백반기행,낙원회관,restaurant,"정선 한우, 된장소면",,,,강원특별자치도 정선군 고한읍 고한6길 18,37.2005013,128.8542716,,2026-02-01,
2639,show,식객허영만의백반기행,송천식당,restaurant,"월정사 산채정식, 백반",,,,전북특별자치도 전주시 덕진구 송천중앙로 225 파인트리몰 3층,35.8670085,127.1209296,,2026-02-01,
2640,show,식객허영만의백반기행,동남회집,restaurant,"동해 물회, 가자미회",,,,강원특별자치도 동해시 묵호진동 묵호시장길 34 동남횟집,37.5525153,129.1159076,,2026-02-01,
2641,show,식객허영만의백반기행,미조리횟집,restaurant,"삼척 물회, 오징어물회",,,,강원특별자치도 삼척시 원덕읍 임원항구로 23 미조리횟집,37.2300969,129.3450534,,2026-02-01,
2642,show,식객허영만의백반기행,산채촌,restaurant,"인제 산채정식, 황태구이",,,,강원특별자치도 인제군 북면 어두원길 25,38.1381986,128.2321624,,2026-02-01,
2643,show,식객허영만의백반기행,맥고을,restaurant,"춘천 더덕, 장칼국수",,,,강원특별자치도 춘천시 서부대성로44번길 11-1,37.882287,127.727552,,2026-02-01,
2644,show,식객허영만의백반기행,바다횟집,restaurant,"삼척 곰치국, 매운탕",,,,강원특별자치도 삼척시 새천년도로 88,37.4392691,129.1911491,,2026-02-01,
2645,show,식객허영만의백반기행,대추나무막국수,restaurant,"원주 막국수, 감자전",,,,강원특별자치도 원주시 흥업면 미촌길 7 도로 좌측 빨간지붕의 식당,37.2613328,127.9035521,,2026-02-01,
2646,show,식객허영만의백반기행,원조숯불닭불고기,restaurant,"춘천 닭갈비, 숯불닭갈비",,,,강원특별자치도 춘천시 낙원길 28-4,37.8788168,127.7253495,,2026-02-01,
2647,show,식객허영만의백반기행,울릉도호박집,restaurant,"삼척 생선조림, 생선찜",,,,강원특별자치도 삼척시 오십천로 496,37.437723,129.1717911,,2026-02-01,
2648,show,식객허영만의백반기행,다윤네집,restaurant,"춘천 닭백숙, 백반",,,,강원특별자치도 춘천시 서면 경춘로 647-56,37.837215,127.5829999,,2026-02-01,
2649,show,식객허영만의백반기행,고마루,restaurant,"평창 장칼국수, 메밀국수",,,,강원특별자치도 평창군 미탄면 미탄중앙로 45,37.341894,128.499762,,2026-02-01,
2650,show,식객허영만의백반기행,후평왕족발,restaurant,"춘천 족발, 백반",,,,강원특별자치도 춘천시 세실로 220,37.876793,127.7569749,,2026-02-01,
2651,show,식객허영만의백반기행,아승순메밀막국수,restaurant,"평창 꿩만두, 메밀막국수",,,,강원특별자치도 평창군 대화면 대화중앙로 31 아승순메밀막국수,37.4920323,128.4573377,,2026-02-01,
2652,show,식객허영만의백반기행,삼호가든,restaurant,"화천 삼계탕, 백반",,,,강원특별자치도 화천군 사내면 문화마을1길 14,38.0684169,127.5246828,,2026-02-01,
2653,show,식객허영만의백반기행,춘천호인삼메기매운탕,restaurant,"춘천 메기탕, 메기구이",,,,강원특별자치도 춘천시 사북면 고탄리,37.9805104,127.6925824,,2026-02-01,
2654,show,식객허영만의백반기행,미경이네횟집,restaurant,"주문진 물회, 섭국",,,,강원특별자치도 강릉시 주문진읍 해안로 2017-1,37.906748,128.8246838,,2026-02-01,
2655,show,식객허영만의백반기행,작은밥집소소반,restaurant,"횡성 백반, 불고기",,,,,,,,2026-02-01,
2656,show,식객허영만의백반기행,장릉보리밥,restaurant,"영월 나물, 보리밥",,,,강원특별자치도 영월군 영월읍 단종로 178-10 장릉보리밥집,37.195554,128.4564183,,2026-02-01,
2657,show,식객허영만의백반기행,오복가든,restaurant,"평창 곤드레밥, 백반",,,,강원특별자치도 평창군 용평면 운두령로 377-81,37.6627776,128.4717528,,2026-02-01,
2658,show,식객허영만의백반기행,곰국수손만두,restaurant,"속초 만두국, 곰국수",,,,강원특별자치도 속초시 번영로 179 1층 곰국수손만두,38.2146311,128.58961,,2026-02-01,
2659,show,식객허영만의백반기행,부명칼국수,restaurant,"삼척 옹심이, 장칼국수",,,,강원특별자치도 삼척시 사대길 43,37.4453546,129.1702181,,2026-02-01,
2660,show,식객허영만의백반기행,신토불이,restaurant,"양양 백반, 산채비빔밥",,,,강원특별자치도 양양군 서면 설악로 1165,38.0739833,128.478325,,2026-02-01,
2661,show,식객허영만의백반기행,대흥식당,restaurant,"인제 메기탕, 메기찜",,,,강원특별자치도 인제군 남면 빙어마을길 28,37.9997556,128.1145574,,2026-02-01,
2662,show,식객허영만의백반기행,단양면옥,restaurant,"양양 막국수, 회비빔막국수",,,,강원특별자치도 양양군 양양읍 남문6길 3,38.075508,128.62195,,2026-02-01,
2663,show,식객허영만의백반기행,벌집칼국수,restaurant,강릉 장칼국수,,,,강원특별자치도 강릉시 경강로2069번길 15,37.7544828,128.8928549,,2026-02-01,
2664,show,식객허영만의백반기행,산골손두부해물칼국수,restaurant,"원주 두부전골, 해물칼국수",,,,강원특별자치도 원주시 우산초교길 75,37.3679895,127.9342253,,2026-02-01,
2665,show,식객허영만의백반기행,박가네,restaurant,"영월 나물, 더덕",,,,강원특별자치도 영월군 영월읍 중앙로 149,37.1792948,128.4774107,,2026-02-01,
2666,show,식객허영만의백반기행,오대산내고향,restaurant,"홍천 산채비빔밥, 산채백반",,,,강원특별자치도 홍천군 내면 구룡령로 6898 오대산내고향,37.8309137,128.4757183,,2026-02-01,
2667,show,식객허영만의백반기행,부산식육식당,restaurant,"평창 삼겹살, 백반",,,,강원특별자치도 평창군 대관령면 대관령로 108,37.6720959,128.7085381,,2026-02-01,
2668,show,식객허영만의백반기행,길모퉁이,restaurant,"삼척 백반, 백반정식",,,,강원특별자치도 삼척시 봉황로 9-22,37.440095,129.168653,,2026-02-01,
2669,show,식객허영만의백반기행,내대막국수,restaurant,"철원 막국수, 편육",,,,강원특별자치도 철원군 갈말읍 내대1길 29-10 내대막국수,38.2015495,127.2977008,,2026-02-01,
2670,show,식객허영만의백반기행,전씨네막국수,restaurant,"인제 막국수, 백반",,,,강원특별자치도 인제군 인제읍 광치령로 143 전씨네막국수,38.1070896,128.1873721,,2026-02-01,
2671,show,식객허영만의백반기행,이리가든,restaurant,"횡성 두부전골, 두부찜",,,,강원특별자치도 횡성군 서원면 석화이리길 25 단독,37.4809282,127.8396031,,2026-02-01,
2672,show,식객허영만의백반기행,40년전통오미냉면,restaurant,"고성 냉면, 명태회냉면",,,,,,,,2026-02-01,
2673,show,식객허영만의백반기행,성도횟집,restaurant,"양양 횟집, 참가자미세꼬시",,,,강원특별자치도 양양군 현남면 안남애길 51,37.9443819,128.785624,,2026-02-01,
2674,show,식객허영만의백반기행,나래밭쉼터,restaurant,"홍천 닭백숙, 토종닭",,,,강원특별자치도 홍천군 서석면 공작산로 2627,37.701725,128.1364426,,2026-02-01,
2675,show,식객허영만의백반기행,회영루,restaurant,"춘천 짜장면, 중국냉면",,,,강원특별자치도 춘천시 금강로 38,37.8809179,127.7264128,,2026-02-01,
2676,show,식객허영만의백반기행,저팔계콧구멍,restaurant,"강릉 고깃집, 주먹고기",,,,강원특별자치도 강릉시 곶감전길 12 제일자유상가아파트,37.7520608,128.8970678,,2026-02-01,
2677,show,식객허영만의백반기행,새말토종순대,restaurant,"횡성 순대국, 백반",,,,강원특별자치도 횡성군 우천면 우항새말길 20-16 새말토종순대,37.4493982,128.0775361,,2026-02-01,
2678,show,식객허영만의백반기행,삼고정문,restaurant,"삼척 생선구이, 간장새우",,,,강원특별자치도 삼척시 새천년도로 673-1 새천년도로 673-1,37.4619355,129.1565486,,2026-02-01,
2679,show,식객허영만의백반기행,춘석이네,restaurant,"춘천 나물, 보리밥",,,,강원특별자치도 춘천시 방송길7번길 12-1,37.875348,127.7215132,,2026-02-01,
2680,show,식객허영만의백반기행,샬롬분식,restaurant,"춘천 총떡, 감자떡",,,,강원특별자치도 춘천시 춘천로185번길 6-4 샬롬분식,37.8770637,127.7349239,,2026-02-01,
2681,show,식객허영만의백반기행,삼호숯불갈비,restaurant,"인제 돼지갈비, 백반",,,,강원특별자치도 인제군 인제읍 비봉로16번길 9,38.0672918,128.1721711,,2026-02-01,
2682,show,식객허영만의백반기행,부두식당,restaurant,"고성 생선구이, 생선구이백반",,,,강원특별자치도 고성군 현내면 한나루로 138-1 부두식당,38.500042,128.4242004,,2026-02-01,
2683,show,식객허영만의백반기행,철원평야가든,restaurant,"철원 연잎밥, 닭백숙",,,,강원특별자치도 철원군 동송읍 태봉로 1936,38.1923725,127.2772548,,2026-02-01,
2684,show,식객허영만의백반기행,김서방네 닭갈비,restaurant,태백 물닭갈비,,,,강원특별자치도 태백시 시장북2길 5-2,37.1735112,128.9920832,,2026-02-01,
2685,show,식객허영만의백반기행,구와우순두부,restaurant,태백 두부요리,,,,강원특별자치도 태백시 구와우길 49-1 구와우마을 구와우순두부,37.2078523,128.9866016,,2026-02-01,
2686,show,식객허영만의백반기행,주천묵집,restaurant,"영월 묵밥, 감자전",,,,강원특별자치도 영월군 주천면 송학주천로 1282-11,37.2606355,128.2612559,,2026-02-01,
2687,show,식객허영만의백반기행,정원닭갈비,restaurant,"홍천 닭갈비, 숯불닭갈비",,,,강원특별자치도 홍천군 홍천읍 홍천로 465,37.6948922,127.8939732,,2026-02-01,
2688,show,식객허영만의백반기행,보문식당,restaurant,"정선 국밥, 우거지국밥",,,,강원특별자치도 정선군 사북읍 사북리 305-39 보문식당,37.2261181,128.8256498,,2026-02-01,
2689,show,식객허영만의백반기행,산북소나무막국수,restaurant,"고성 막국수, 수육",,,,강원특별자치도 고성군 거진읍 산북길 32 산북소나무막국수,38.4545682,128.3952063,,2026-02-01,
2690,show,식객허영만의백반기행,함흥냉면옥,restaurant,"속초 냉면, 함흥냉면",,,,강원특별자치도 속초시 청초호반로 299 함흥냉면옥,38.2019835,128.5898752,,2026-02-01,
2691,show,식객허영만의백반기행,딸부자막국수,restaurant,"동해 막국수, 회비빔막국수",,,,강원특별자치도 동해시 동해대로 4766,37.4768305,129.1206846,,2026-02-01,
2692,show,식객허영만의백반기행,원미막국수,restaurant,"홍천 약밥탕, 막국수",,,,강원특별자치도 홍천군 화촌면 가락재로 1172,37.7733058,127.9199378,,2026-02-01,
2693,show,식객허영만의백반기행,창바위맛집,restaurant,"인제 황태국, 황태요리",,,,강원특별자치도 인제군 북면 미시령로 1272,38.205554,128.3532538,,2026-02-01,
2694,show,식객허영만의백반기행,물꼬기,restaurant,삼척 생선구이,,,,강원특별자치도 삼척시 새천년도로 53-1 1층 물꼬기,37.438574,129.1873312,,2026-02-01,
2695,show,식객허영만의백반기행,어랑손만두국,restaurant,철원 만두국,,,,강원특별자치도 철원군 동송읍 태봉로 1831,38.1879555,127.2877402,,2026-02-01,
2696,show,식객허영만의백반기행,곤드레밥집,restaurant,"속초 집밥, 곤드레솥밥",,,,강원특별자치도 속초시 법대로 18-1,38.2124309,128.5931493,,2026-02-01,
2697,show,식객허영만의백반기행,감자바우,restaurant,속초 옹심이,,,,강원특별자치도 속초시 청초호반로 242 감자바우식당,38.2000983,128.5839542,,2026-02-01,
2698,show,식객허영만의백반기행,솔향기,restaurant,"철원 만두국, 만두전골",,,,강원특별자치도 철원군 동송읍 금학로 31-10 철원 솔향기,38.1928786,127.2268123,,2026-02-01,
2699,show,식객허영만의백반기행,현대실비식당,restaurant,"태백 한우, 소고기",,,,강원특별자치도 태백시 시장남1길 7-1 현대실비,37.1718851,128.9928896,,2026-02-01,
2700,show,식객허영만의백반기행,진미본가,restaurant,"원주 고추장삼겹살, 백반",,,,강원특별자치도 원주시 중앙로 46-4 1층 진미본가,37.3474073,127.9533332,,2026-02-01,
2701,show,식객허영만의백반기행,콜롬보식당,restaurant,"강릉 삼겹살, 갈매기살",,,,강원특별자치도 강릉시 중앙시장3길 32,37.7520911,128.8982011,,2026-02-01,
2702,show,식객허영만의백반기행,녹원식당,restaurant,"고성 생선조림, 가오리찜",,,,강원특별자치도 고성군 토성면 교암길 60 녹원식당,38.2905144,128.5464725,,2026-02-01,
2703,show,식객허영만의백반기행,쌍용집,restaurant,"영월 불고기, 백반",,,,강원특별자치도 영월군 한반도면 쌍용로 176-2,37.1796341,128.3255024,,2026-02-01,
2704,show,식객허영만의백반기행,대복소갈비살,restaurant,"춘천 한우, 제비추리",,,,강원특별자치도 춘천시 동부시장길 8-4,37.876896,127.733865,,2026-02-01,
2705,show,식객허영만의백반기행,매화촌해장국,restaurant,"인제 해장국, 내장탕",,,,강원특별자치도 인제군 기린면 내린천로 3412,37.9269596,128.29305,,2026-02-01,
2706,show,식객허영만의백반기행,심순녀안흥찐빵,restaurant,횡성 찐빵,,,,강원특별자치도 횡성군 안흥면 서동로 1029,37.4079556,128.1461756,,2026-02-01,
2707,show,식객허영만의백반기행,제일숯불구이,restaurant,"홍천 고추장삼겹살, 숯불구이",,,,강원특별자치도 홍천군 홍천읍 너브내길 49,37.6878929,127.8847375,,2026-02-01,
2708,show,식객허영만의백반기행,이레담막국수,restaurant,"본점 막국수, 고기국수",,,,강원특별자치도 원주시 원문로 336 이레담막국수,37.3602702,127.9197497,,2026-02-01,
2709,show,식객허영만의백반기행,미가,restaurant,"속초 황태해장국, 황태구이",,,,강원특별자치도 속초시 신흥2길 41,38.2017021,128.5349616,,2026-02-01,
2710,show,식객허영만의백반기행,일품해물탕,restaurant,"삼척 문어, 문어해물탕",,,,강원특별자치도 삼척시 진주로 30-26,37.4433634,129.1645729,,2026-02-01,
2711,show,식객허영만의백반기행,충주상회,restaurant,"속초중앙시장 오징어순대, 오징어",,,,강원특별자치도 속초시 중앙로147번길 39 충주상회,38.2039821,128.5890358,,2026-02-01,
2712,show,식객허영만의백반기행,무등보리밥정식,restaurant,"남양주 보리밥, 보리밥정식",,,,경기도 남양주시 오남읍 양지로 177,37.6930848,127.1997205,,2026-02-01,
2713,show,식객허영만의백반기행,콩리,restaurant,"양평 도토리묵, 도토리전",,,,경기도 양평군 옥천면 신복길 99,37.5304659,127.4657431,,2026-02-01,
2714,show,식객허영만의백반기행,샘내손두부,restaurant,"파주 두부요리, 두부",,,,경기도 파주시 파평면 청송로 551-7,37.938332,126.8701738,,2026-02-01,
2715,show,식객허영만의백반기행,시장면가,restaurant,"원당역 막국수, 온면",,,,경기도 고양시 덕양구 고양대로1395번길 19-22,37.6552894,126.838588,,2026-02-01,
2716,show,식객허영만의백반기행,황주생고기,restaurant,"동두천 한우, 소고기",,,,경기도 동두천시 생연로 142,37.9050798,127.0519517,,2026-02-01,
2717,show,식객허영만의백반기행,제일갈비,restaurant,"이천 물갈비, 돼지갈비",,,,경기도 이천시 영창로 187,37.2813971,127.4434211,,2026-02-01,
2718,show,식객허영만의백반기행,문발애 직화불백,restaurant,"파주 백반, 쫄면",,,,경기도 파주시 지목로 122 1층,37.7290646,126.7033974,,2026-02-01,
2719,show,식객허영만의백반기행,홍행원,restaurant,"평택 짜장면, 가지튀김",,,,경기도 평택시 조개터로34번길 10,36.989996,127.10305,,2026-02-01,
2720,show,식객허영만의백반기행,개성손만두,restaurant,"광명 만두국, 백반",,,,경기도 광명시 범안로 1047 우덕빌딩 2층 201호,37.4625529,126.8790596,,2026-02-01,
2721,show,식객허영만의백반기행,천하일품생대구탕,restaurant,"분당 생대구탕, 해물파전",,,,경기도 성남시 분당구 판교로 430 건영상가 2층 201호,37.4052371,127.1211365,,2026-02-01,
2722,show,식객허영만의백반기행,두미만두,restaurant,"부천 만두국, 빈대떡",,,,경기도 부천시 오정구 중동로 446-1,37.5197134,126.7704183,,2026-02-01,
2723,show,식객허영만의백반기행,팔미옥,restaurant,"매산동 한우, 한우특수부위",,,,경기도 수원시 팔달구 효원로 3-1 2층 팔미옥,37.2731611,127.009904,,2026-02-01,
2724,show,식객허영만의백반기행,수원갈비스토리,restaurant,"행궁동 갈비탕, 왕갈비",,,,경기도 수원시 팔달구 정조로801번길 20,37.2798895,127.0156316,,2026-02-01,
2725,show,식객허영만의백반기행,산하가든,restaurant,"양주 한우, 백반",,,,경기도 양주시 장흥면 일영로502번길 2-117 장자원가든,37.6860754,126.9295296,,2026-02-01,
2726,show,식객허영만의백반기행,장내동육칼,restaurant,"안양중앙시장 도가니탕, 백반",,,,경기도 안양시 만안구 안양로291번길 34 중앙시장,37.3978886,126.9199673,,2026-02-01,
2727,show,식객허영만의백반기행,지중해갈낙탕,restaurant,"가평 낙지, 갈낙탕",,,,경기도 가평군 가평읍 석봉로 214 지중해갈낙탕,37.8340827,127.5097422,,2026-02-01,
2728,show,식객허영만의백반기행,감포생아귀,restaurant,"수원 아구찜, 아귀수육",,,,경기도 수원시 권선구 장다리로 125,37.2613431,127.0224033,,2026-02-01,
2729,show,식객허영만의백반기행,한우소머리국밥,restaurant,"화성 소머리국밥, 한우소머리국밥",,,,경기도 안산시 단원구 사청터길 2 1층,37.2433697,126.5758588,,2026-02-01,
2730,show,식객허영만의백반기행,제일식당,restaurant,용인 순대국,,,,경기도 용인시 처인구 백암면 백암로201번길 11,37.1645987,127.3736765,,2026-02-01,
2731,show,식객허영만의백반기행,여내울,restaurant,"여주 집밥, 백반",,,,경기도 여주시 여주남로 70,37.2823945,127.6130434,,2026-02-01,
2732,show,식객허영만의백반기행,고흥식당,restaurant,"안양 한정식, 백반",,,,경기도 안양시 만안구 박달로567번길 8,37.4030605,126.9159411,,2026-02-01,
2733,show,식객허영만의백반기행,표미숙국수,restaurant,"양평 가맥, 노가리",,,,경기도 양평군 옥천면 백현길 4,37.528068,127.4746992,,2026-02-01,
2734,show,식객허영만의백반기행,순영네두루치기,restaurant,"경기광주 두루치기, 돼지두루치기",,,,경기도 광주시 오포로520번길 13,37.3454377,127.2139117,,2026-02-01,
2735,show,식객허영만의백반기행,우동 선,restaurant,"이천 우동, 텐동",,,,경기도 이천시 중리천로 54 중리동194-9,37.2799004,127.4436997,,2026-02-01,
2736,show,식객허영만의백반기행,수구레엄마손백반,restaurant,수원 백반,,,,경기도 수원시 팔달구 팔달문로75번길 84 수구레엄마손백반,37.2831356,127.0274416,,2026-02-01,
2737,show,식객허영만의백반기행,육일한우곤드레우거지국밥,restaurant,"여주 국밥, 우거지",,,,,,,,2026-02-01,
2738,show,식객허영만의백반기행,옛날국밥앤갈비한판,restaurant,"능곡 국밥, 갈비",,,,,,,,2026-02-01,
2739,show,식객허영만의백반기행,진선보쌈,restaurant,"성남 족발, 보쌈",,,,경기도 성남시 수정구 산성대로295번길 9-1,37.4425942,127.1490079,,2026-02-01,
2740,show,식객허영만의백반기행,시어머니청국장,restaurant,"하남 백반, 청국장",,,,경기도 하남시 이성로41번길 217,37.5286282,127.1910788,,2026-02-01,
2741,show,식객허영만의백반기행,마당집추어탕,restaurant,"여주 추어탕, 추어튀김",,,,경기도 여주시 우암로 23,37.2967083,127.633175,,2026-02-01,
2742,show,식객허영만의백반기행,동갈전,restaurant,"구리 동태탕, 북엇국",,,,경기도 구리시 아차산로 411,37.5917395,127.1311269,,2026-02-01,
2743,show,식객허영만의백반기행,생고기두루치기전문점,restaurant,"광명 두루치기, 생고기두루치기",,,,"경기도 광명시 영우로 16 가동 B101, 102호 원조생고기두루치기전문",37.4326659,126.8773532,,2026-02-01,
2744,show,식객허영만의백반기행,진도식당,restaurant,"안산 민어, 민어지리",,,,경기도 안산시 단원구 광덕대로 187 장은타워,37.313104,126.8291253,,2026-02-01,
2745,show,식객허영만의백반기행,골목집,restaurant,"행궁동 김치찌개, 묵은지찜",,,,경기도 수원시 팔달구 화서문로 53-1,37.2855738,127.0139189,,2026-02-01,
2746,show,식객허영만의백반기행,심학산 두부마을,restaurant,"파주 두부요리, 수제두부",,,,경기도 파주시 교하로681번길 16,37.7091825,126.7037704,,2026-02-01,
2747,show,식객허영만의백반기행,미쓰발랑코,restaurant,"부천 짜글이, 한식",,,,경기도 부천시 원미구 부흥로315번길 62 필그린타워 206호 미쓰발랑코,37.497438,126.7772318,,2026-02-01,
2748,show,식객허영만의백반기행,든해솔,restaurant,"양평 보리비빔밥, 청국장",,,,경기도 양평군 양평읍 덕평벌말길 71 든해솔,37.503108,127.4880783,,2026-02-01,
2749,show,식객허영만의백반기행,전주토속음식점,restaurant,"화성 백반, 생선찜",,,,경기도 화성시 송산면 사강시장길 48-1 전주토속음식점,37.2133698,126.73509,,2026-02-01,
2750,show,식객허영만의백반기행,장수대,restaurant,파주 황태해장국,,,,경기도 파주시 지목로 17-27,37.7268702,126.6926814,,2026-02-01,
2751,show,식객허영만의백반기행,서삼능보리밥,restaurant,"고양 보리밥, 코다리구이",,,,경기도 고양시 덕양구 서삼릉길 124,37.6630935,126.8602075,,2026-02-01,
2752,show,식객허영만의백반기행,은하장,restaurant,"파주 짜장면, 유니짜장",,,,경기도 파주시 문산읍 문향로 78 뮤직갤러리,37.8585203,126.7860496,,2026-02-01,
2753,show,식객허영만의백반기행,행복한마당,restaurant,"용인 나물, 산나물",,,,경기도 용인시 처인구 양지면 중부대로 2065-9 행복한마당,37.2284284,127.2710639,,2026-02-01,
2754,show,식객허영만의백반기행,샘말식당,restaurant,가평 두부전골,,,,경기도 가평군 청평면 경춘로 1457,37.7797167,127.4640875,,2026-02-01,
2755,show,식객허영만의백반기행,대원옥,restaurant,"수원 평양냉면, 비빔냉면",,,,경기도 수원시 팔달구 정조로800번길 6-3,37.2793859,127.0172299,,2026-02-01,
2756,show,식객허영만의백반기행,모향촌손두부,restaurant,"연천 두부전골, 백반",,,,경기도 연천군 전곡읍 전곡로 119,38.0230249,127.070092,,2026-02-01,
